Company;Site Name;Site Alias;Description;Region;Site Group;Street;Country*+;City*+;Latitude;Longitude;Maintenance Circle Name; Site Type;Location ID;PrimAlias;Additional Site Details;Status
Dummy Company;ABBR-LOUDOU;LOUDOU;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-MAKOUR;MAKOUR;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-NY2000;NY2000;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-RTEBAM;RTEBAM;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-RWAFI;RWAFI;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-SALKADAMA;SALKADAMA;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-SAY;SAY;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-SOREY;SOREY;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TABALK;TABALK;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TABOTA;TABOTA;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TAHAUAHQ;TAHAUAHQ;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TAHUA2;TAHUA2;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TALAGE;TALAGE;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TAMOU;TAMOU;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-TARITARKANE_IB;TARITARKANE_IB;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TAZA;TAZA;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TCHINTA2;TCHINTA2;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TEBARA;TEBARA;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TELEMS;TELEMS;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TERMINUS;TERMINUS;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TMYREP;TMYREP;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-PDNS1;PDNS1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-PDNS2;PDNS2;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TMA_SW02;TMA_SW02;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-eDNS4;eDNS4;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-iDNS3;iDNS3;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-eDNS3;eDNS3;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-iDNS4;iDNS4;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TOMBALE;TOMBALE;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-TOUDOUNI;TOUDOUNI;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-UNITAH;UNITAH;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-ZONGO;ZONGO;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-AEROGA;AEROGA;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-ALLAKAYE;ALLAKAYE;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-BANGUI;BANGUI;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-BAWADAGUIDA;BAWADAGUIDA;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-BOUGHQ;BOUGHQ;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-CCOG;CCOG;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-DOLEKA;DOLEKA;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-DOUBEL;DOUBEL;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-DOUKOU;DOUKOU;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-DOUTCH;DOUTCH;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-EGAWAN;EGAWAN;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-FOURAGUIRKE;FOURAGUIRKE;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-GALMI;GALMI;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-GAWEYE;GAWEYE;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-GOFO;GOFO;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-GRANDHOTEL;GRANDHOTEL;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-GUGUFEMA;GUGUFEMA;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-HOTEL_SOLUX;HOTEL_SOLUX;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-INDUST1;INDUST1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-KAKOU;KAKOU;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-KIRTACHI;KIRTACHI;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-KOBADJE;KOBADJE;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-KOBODAY;KOBODAY;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-KOUROU;KOUROU;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-LAMRDE;LAMRDE;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-LAWAI;LAWAI;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-LIBORE;LIBORE;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-MAGARK;MAGARK;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-MAGORI;MAGORI;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-MAKALONDI;MAKALONDI;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-MASEKA;MASEKA;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-MASSAL;MASSAL;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-MATANK;MATANK;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-MOUJIA;MOUJIA;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-NY2RLF;NY2RLF;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-OURNO;OURNO;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-OUROGUEL;OUROGUEL;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-RIJIASAMNA;RIJIASAMNA;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-ROUTEDOSSO;ROUTEDOSSO;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-RUTFN2;RUTFN2;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-R_FILI;R_FILI;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-SABOGA;SABOGA;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-SOUKOUKOUT;SOUKOUKOUT;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-TABLOT;TABLOT;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-TALLAJ;TALLAJ;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TOROMA;TOROMA;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-TOULOU;TOULOU;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-YAMA;YAMA;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-ADERBISSANAT;ADERBISSANAT;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-AMBASD;AMBASD;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-BANIF;BANIF;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-BILMA;BILMA;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-BONKANEY;BONKANEY;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-BOUBON;BOUBON;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-BOUZA;BOUZA;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-BZUMB2;BZUMB2;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-BZUMBU;BZUMBU;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-CAREN;CAREN;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-CITEDEPUTE;CITEDEPUTE;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-CNTNR;CNTNR;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-COOPER2;COOPER2;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-COOPERATION;COOPERATION;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-CORNICHE;CORNICHE;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-CTDPUT;CTDPUT;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-DABNOU;DABNOU;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-DAREY;DAREY;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-DSALAM;DSALAM;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-EAMAC;EAMAC;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-ETTMJ2;ETTMJ2;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-FILING2;FILING2;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-FRANCOPHONIE2;FRANCOPHONIE2;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-GOUMERY_CPF;GOUMERY_CPF;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-HOPITALEFERENCE;HOPITALEFERENCE;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-INATESS;INATESS;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-ISSABERI;ISSABERI;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-KBIREL;KBIREL;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-KIRYA;KIRYA;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-KONI2R1800_2;KONI2R1800_2;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-KONNI2RELF;KONNI2RELF;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-KONNI31800_1;KONNI31800_1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-KOUBIA;KOUBIA;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-LAKO;LAKO;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-MADINA;MADINA;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-NGOURT;NGOURT;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-PARK;PARK;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-PLATO;PLATO;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-PNUD;PNUD;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-RABAMI;RABAMI;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-RECASE;RECASE;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-RIYAD;RIYAD;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TABYAT;TABYAT;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-TASSARA;TASSARA;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TCHIBA;TCHIBA;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-TCHIBARKATEN;TCHIBARKATEN;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-TESKER;TESKER;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-TILLIA;TILLIA;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TILWA;TILWA;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-TIMIA;TIMIA;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-TOUKOUNOUS;TOUKOUNOUS;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-TOURB;TOURB;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-WAZEY;WAZEY;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-ABALA;ABALA;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-ABAREY;ABAREY;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-AGADEZ 1-2 RELF ( EM;AGADEZ 1-2 RELF ( EM;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-AGADEZ II;AGADEZ II;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-BALLEYRA;BALLEYRA;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-DAGMANET3;DAGMANET3;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-DANCHIAO;DANCHIAO;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-DGMA2R1800_1;DGMA2R1800_1;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-DNGUHS;DNGUHS;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-DOGO;DOGO;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-SAMIRU;SAMIRU;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-SIMIRI;SIMIRI;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-TAHUA6;TAHUA6;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TARATAKO;TARATAKO;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-TAROUM;TAROUM;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-TEGUE;TEGUE;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-TERA;TERA;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-TERA2;TERA2;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-TESSAK;TESSAK;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TILABER;TILABER;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-AROUNG;AROUNG;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-BANIBIYE1RELF;BANIBIYE1RELF;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-BILMAG;BILMAG;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-COMINA;COMINA;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-FALENC;FALENC;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-GADA;GADA;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-GARARE;GARARE;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-GOUGARAM;GOUGARAM;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-GOURSELICK;GOURSELICK;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-GUIDANMEYDA;GUIDANMEYDA;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-GUIDIGUIR;GUIDIGUIR;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-KADELABOUA;KADELABOUA;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-KAFIN;KAFIN;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-KANTCHE;KANTCHE;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-KANYA;KANYA;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-KAOUCHIKABA;KAOUCHIKABA;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-KAZOE;KAZOE;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-KELLE;KELLE;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-KORGOM;KORGOM;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-KOUNDO;KOUNDO;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-KOURNI;KOURNI;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-KRAKRA;KRAKRA;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-MAGARIA2;MAGARIA2;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-MARARABA_INGAL;MARARABA_INGAL;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-MAZAMNI;MAZAMNI;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-OILZIN;OILZIN;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-SARKIAREWA;SARKIAREWA;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TAKAYA;TAKAYA;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-TANOUT;TANOUT;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-TANOUT3;TANOUT3;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-TINKIM;TINKIM;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-ZERMOU;ZERMOU;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-ZINDER7;ZINDER7;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-ADOUASMAG;ADOUASMAG;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-AMARSINGUE;AMARSINGUE;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-AYOROU;AYOROU;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-BANGAR;BANGAR;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-BANKILARE;BANKILARE;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-JANTOUDOU.1;JANTOUDOU.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-NY2000REF.1;NY2000REF.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-NIMSS02;NIMSS02;;HQ-NIAMEY;HQ-NIAMEY;;Country Name;HQ-NIAMEY;;;;;;;;
Dummy Company;ABBR-BONKOUKOU.1;BONKOUKOU.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-DANTCHIO.1;DANTCHIO.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-DARESALAM.1;DARESALAM.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-LIBERTE1Relf-RTT.1;LIBERTE1Relf-RTT.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-MARCHE.1;MARCHE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-FILINGUE2.1;FILINGUE2.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-KIECHE.1;KIECHE.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-MAYRERE.1;MAYRERE.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-KOUTOUGOU.1;KOUTOUGOU.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-NEWHQ-AMM1.1;NEWHQ-AMM1.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-PLATEAU.1;PLATEAU.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TN-GARBADO.1;TN-GARBADO.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TN-MARADI2.1;TN-MARADI2.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TN-TONDIKIWINDI.1;TN-TONDIKIWINDI.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-WACHA.1;WACHA.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-WADATA.1;WADATA.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-BABANTAPKI.1;BABANTAPKI.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-BANGUI.1;BANGUI.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-BELBEDJI.1;BELBEDJI.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-CITEDEPUTE.1;CITEDEPUTE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-SABONBIRNI.1;SABONBIRNI.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-TN-BASSARAOUA.1;TN-BASSARAOUA.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-ZARIA2.1;ZARIA2.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TN-TESK.1;TN-TESK.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-TOUBOUNANI-RELF.1;TOUBOUNANI-RELF.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-ZINDER7.1;ZINDER7.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-CONTAINER-6P.1;CONTAINER-6P.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-CITERENAISSANCE.1;CITERENAISSANCE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-COOPERATION-EXP.1;COOPERATION-EXP.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-DARGOL.1;DARGOL.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-DIFFAOFEDES2.1;DIFFAOFEDES2.1;;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-DOGONFAROU-SNCP.1;DOGONFAROU-SNCP.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Dosso-REP-3G.1;Dosso-REP-3G.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-FANDOUBERI.1;FANDOUBERI.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-FARRI2.1;FARRI2.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-GAFFATI.1;GAFFATI.1;;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-GANGARA.1;GANGARA.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-KOUTOUMBOU.1;KOUTOUMBOU.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-KOUBIARELIEF.1;KOUBIARELIEF.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-KIRTACHI.1;KIRTACHI.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-KONNI-BB.1;KONNI-BB.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-KORE.1;KORE.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
